id,left,top,right,bottom,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4
"12553",27.836003343,43.204982027,27.837003343,43.205482027,,,,
"12554",27.836003343,43.204482027,27.837003343,43.204982027,,,,
"12555",27.836003343,43.203982027,27.837003343,43.204482027,,,,
"12556",27.836003343,43.203482027,27.837003343,43.203982027,,,,
"12557",27.836003343,43.202982027,27.837003343,43.203482027,,,,
"12558",27.836003343,43.202482027,27.837003343,43.202982027,,,,
"12559",27.836003343,43.201982027,27.837003343,43.202482027,,,,
"12560",27.836003343,43.201482027,27.837003343,43.201982027,,,,
"12561",27.836003343,43.200982027,27.837003343,43.201482027,,,,
"12562",27.836003343,43.200482027,27.837003343,43.200982027,,,,
"12563",27.836003343,43.199982027,27.837003343,43.200482027,,,,
"12564",27.836003343,43.199482027,27.837003343,43.199982027,,,,
"12565",27.836003343,43.198982027,27.837003343,43.199482027,,,,
"12566",27.836003343,43.198482027,27.837003343,43.198982027,,,,
"12567",27.836003343,43.197982027,27.837003343,43.198482027,,,,
"12568",27.836003343,43.197482027,27.837003343,43.197982027,"163","68","46","255"
"12569",27.836003343,43.196982027,27.837003343,43.197482027,"196","22","13","255"
"12570",27.836003343,43.196482027,27.837003343,43.196982027,"224","2",,"255"
"12571",27.836003343,43.195982027,27.837003343,43.196482027,"230",,,"255"
"12572",27.836003343,43.195482027,27.837003343,43.195982027,"224",,,"255"
"12573",27.836003343,43.194982027,27.837003343,43.195482027,"217",,,"255"
"12574",27.836003343,43.194482027,27.837003343,43.194982027,"224","1","6","255"
"12575",27.836003343,43.193982027,27.837003343,43.194482027,"219","5","5","255"
"12576",27.836003343,43.193482027,27.837003343,43.193982027,"214","10",,"255"
"12577",27.836003343,43.192982027,27.837003343,43.193482027,"215","4",,"255"
"12578",27.836003343,43.192482027,27.837003343,43.192982027,"220","165","64","255"
"12579",27.836003343,43.191982027,27.837003343,43.192482027,"40","206","2","255"
"12580",27.836003343,43.191482027,27.837003343,43.191982027,"27","245","70","255"
"12581",27.836003343,43.190982027,27.837003343,43.191482027,"8","245","91","255"
"12582",27.836003343,43.190482027,27.837003343,43.190982027,"5","254","92","255"
"12583",27.836003343,43.189982027,27.837003343,43.190482027,"4","252","94","255"
"12584",27.836003343,43.189482027,27.837003343,43.189982027,"2","254","83","255"
"12585",27.836003343,43.188982027,27.837003343,43.189482027,,"255","67","255"
"12586",27.836003343,43.188482027,27.837003343,43.188982027,"2","253","24","255"
"12587",27.836003343,43.187982027,27.837003343,43.188482027,"26","251","1","255"
"12588",27.836003343,43.187482027,27.837003343,43.187982027,"82","250","7","255"
"12589",27.836003343,43.186982027,27.837003343,43.187482027,"147","251","14","255"
"12590",27.836003343,43.186482027,27.837003343,43.186982027,"190","249","11","255"
"12591",27.836003343,43.185982027,27.837003343,43.186482027,"230","248","16","255"
"12592",27.836003343,43.185482027,27.837003343,43.185982027,"255","224","20","255"
"12593",27.836003343,43.184982027,27.837003343,43.185482027,"214","51",,"255"
"12594",27.836003343,43.184482027,27.837003343,43.184982027,"223",,"7","255"
"12595",27.836003343,43.183982027,27.837003343,43.184482027,"212","18","9","255"
"12596",27.836003343,43.183482027,27.837003343,43.183982027,,,,
"12597",27.836003343,43.182982027,27.837003343,43.183482027,,,,
"12598",27.836003343,43.182482027,27.837003343,43.182982027,,,,
"12599",27.836003343,43.181982027,27.837003343,43.182482027,,,,
"12600",27.836003343,43.181482027,27.837003343,43.181982027,,,,
"12601",27.836003343,43.180982027,27.837003343,43.181482027,,,,
"12602",27.836003343,43.180482027,27.837003343,43.180982027,,,,
"12603",27.836003343,43.179982027,27.837003343,43.180482027,,,,
"12604",27.836003343,43.179482027,27.837003343,43.179982027,,,,
"12605",27.836003343,43.178982027,27.837003343,43.179482027,,,,
"12606",27.836003343,43.178482027,27.837003343,43.178982027,,,,
"12607",27.837003343,43.210982027,27.838003343,43.211482027,,,,
"12608",27.837003343,43.210482027,27.838003343,43.210982027,,,,
"12609",27.837003343,43.209982027,27.838003343,43.210482027,,,,
"12610",27.837003343,43.209482027,27.838003343,43.209982027,,,,
"12611",27.837003343,43.208982027,27.838003343,43.209482027,,,,
"12612",27.837003343,43.208482027,27.838003343,43.208982027,,,,
"12613",27.837003343,43.207982027,27.838003343,43.208482027,,,,
"12614",27.837003343,43.207482027,27.838003343,43.207982027,,,,
"12615",27.837003343,43.206982027,27.838003343,43.207482027,,,,
"12616",27.837003343,43.206482027,27.838003343,43.206982027,,,,
"12617",27.837003343,43.205982027,27.838003343,43.206482027,,,,
"12618",27.837003343,43.205482027,27.838003343,43.205982027,,,,
"12619",27.837003343,43.204982027,27.838003343,43.205482027,,,,
"12620",27.837003343,43.204482027,27.838003343,43.204982027,,,,
"12621",27.837003343,43.203982027,27.838003343,43.204482027,,,,
"12622",27.837003343,43.203482027,27.838003343,43.203982027,,,,
"12623",27.837003343,43.202982027,27.838003343,43.203482027,,,,
"12624",27.837003343,43.202482027,27.838003343,43.202982027,,,,
"12625",27.837003343,43.201982027,27.838003343,43.202482027,,,,
"12626",27.837003343,43.201482027,27.838003343,43.201982027,,,,
"12627",27.837003343,43.200982027,27.838003343,43.201482027,,,,
"12628",27.837003343,43.200482027,27.838003343,43.200982027,,,,
"12629",27.837003343,43.199982027,27.838003343,43.200482027,,,,
"12630",27.837003343,43.199482027,27.838003343,43.199982027,,,,
"12631",27.837003343,43.198982027,27.838003343,43.199482027,,,,
"12632",27.837003343,43.198482027,27.838003343,43.198982027,,,,
"12633",27.837003343,43.197982027,27.838003343,43.198482027,,,,
"12634",27.837003343,43.197482027,27.838003343,43.197982027,"165","7",,"255"
"12635",27.837003343,43.196982027,27.838003343,43.197482027,"207","5",,"255"
"12636",27.837003343,43.196482027,27.838003343,43.196982027,"218","1",,"255"
"12637",27.837003343,43.195982027,27.838003343,43.196482027,"220",,"4","255"
"12638",27.837003343,43.195482027,27.838003343,43.195982027,"222",,"9","255"
"12639",27.837003343,43.194982027,27.838003343,43.195482027,"215","3",,"255"
"12640",27.837003343,43.194482027,27.838003343,43.194982027,"207","14","5","255"
"12641",27.837003343,43.193982027,27.838003343,43.194482027,"196","6","6","255"
"12642",27.837003343,43.193482027,27.838003343,43.193982027,"212","15",,"255"
"12643",27.837003343,43.192982027,27.838003343,43.193482027,"177","82",,"255"
"12644",27.837003343,43.192482027,27.838003343,43.192982027,"105","156","35","255"
"12645",27.837003343,43.191982027,27.838003343,43.192482027,,"48",,"255"
"12646",27.837003343,43.191482027,27.838003343,43.191982027,,"24","3","255"
"12647",27.837003343,43.190982027,27.838003343,43.191482027,,"61","9","255"
"12648",27.837003343,43.190482027,27.838003343,43.190982027,,"125","34","255"
"12649",27.837003343,43.189982027,27.838003343,43.190482027,"38","203","108","255"
"12650",27.837003343,43.189482027,27.838003343,43.189982027,"58","240","130","255"
"12651",27.837003343,43.188982027,27.838003343,43.189482027,"46","236","104","255"
"12652",27.837003343,43.188482027,27.838003343,43.188982027,"13","230","27","255"
"12653",27.837003343,43.187982027,27.838003343,43.188482027,"13","251",,"255"
"12654",27.837003343,43.187482027,27.838003343,43.187982027,"91","255",,"255"
"12655",27.837003343,43.186982027,27.838003343,43.187482027,"196","250","14","255"
"12656",27.837003343,43.186482027,27.838003343,43.186982027,"243","246","15","255"
"12657",27.837003343,43.185982027,27.838003343,43.186482027,"244","208","8","255"
"12658",27.837003343,43.185482027,27.838003343,43.185982027,"251","147","14","255"
"12659",27.837003343,43.184982027,27.838003343,43.185482027,"243","62","5","255"
"12660",27.837003343,43.184482027,27.838003343,43.184982027,"222","10",,"255"
"12661",27.837003343,43.183982027,27.838003343,43.184482027,"188","14","7","255"
"12662",27.837003343,43.183482027,27.838003343,43.183982027,"154","35","27","255"
"12663",27.837003343,43.182982027,27.838003343,43.183482027,,,,
"12664",27.837003343,43.182482027,27.838003343,43.182982027,,,,
"12665",27.837003343,43.181982027,27.838003343,43.182482027,,,,
"12666",27.837003343,43.181482027,27.838003343,43.181982027,,,,
"12667",27.837003343,43.180982027,27.838003343,43.181482027,,,,
"12668",27.837003343,43.180482027,27.838003343,43.180982027,,,,
"12669",27.837003343,43.179982027,27.838003343,43.180482027,,,,
"12670",27.837003343,43.179482027,27.838003343,43.179982027,,,,
"12671",27.837003343,43.178982027,27.838003343,43.179482027,,,,
"12672",27.837003343,43.178482027,27.838003343,43.178982027,,,,
"12673",27.838003343,43.210982027,27.839003343,43.211482027,,,,
"12674",27.838003343,43.210482027,27.839003343,43.210982027,,,,
"12675",27.838003343,43.209982027,27.839003343,43.210482027,,,,
"12676",27.838003343,43.209482027,27.839003343,43.209982027,,,,
"12677",27.838003343,43.208982027,27.839003343,43.209482027,,,,
"12678",27.838003343,43.208482027,27.839003343,43.208982027,,,,
"12679",27.838003343,43.207982027,27.839003343,43.208482027,,,,
"12680",27.838003343,43.207482027,27.839003343,43.207982027,,,,
"12681",27.838003343,43.206982027,27.839003343,43.207482027,,,,
"12682",27.838003343,43.206482027,27.839003343,43.206982027,,,,
"12683",27.838003343,43.205982027,27.839003343,43.206482027,,,,
"12684",27.838003343,43.205482027,27.839003343,43.205982027,,,,
"12685",27.838003343,43.204982027,27.839003343,43.205482027,,,,
"12686",27.838003343,43.204482027,27.839003343,43.204982027,,,,
"12687",27.838003343,43.203982027,27.839003343,43.204482027,,,,
"12688",27.838003343,43.203482027,27.839003343,43.203982027,,,,
"12689",27.838003343,43.202982027,27.839003343,43.203482027,,,,
"12690",27.838003343,43.202482027,27.839003343,43.202982027,,,,
"12691",27.838003343,43.201982027,27.839003343,43.202482027,,,,
"12692",27.838003343,43.201482027,27.839003343,43.201982027,,,,
"12693",27.838003343,43.200982027,27.839003343,43.201482027,,,,
"12694",27.838003343,43.200482027,27.839003343,43.200982027,,,,
"12695",27.838003343,43.199982027,27.839003343,43.200482027,,,,
"12696",27.838003343,43.199482027,27.839003343,43.199982027,,,,
"12697",27.838003343,43.198982027,27.839003343,43.199482027,,,,
"12698",27.838003343,43.198482027,27.839003343,43.198982027,,,,
"12699",27.838003343,43.197982027,27.839003343,43.198482027,"174","48","49","255"
"12700",27.838003343,43.197482027,27.839003343,43.197982027,"210","3","21","255"
"12701",27.838003343,43.196982027,27.839003343,43.197482027,"206",,,"255"
"12702",27.838003343,43.196482027,27.839003343,43.196982027,"209","6",,"255"
"12703",27.838003343,43.195982027,27.839003343,43.196482027,"213","5","3","255"
"12704",27.838003343,43.195482027,27.839003343,43.195982027,"227","2","8","255"
"12705",27.838003343,43.194982027,27.839003343,43.195482027,"232","2","4","255"
"12706",27.838003343,43.194482027,27.839003343,43.194982027,"244","5","11","255"
"12707",27.838003343,43.193982027,27.839003343,43.194482027,"251","3","3","255"
"12708",27.838003343,43.193482027,27.839003343,43.193982027,"213","58","2","255"
"12709",27.838003343,43.192982027,27.839003343,43.193482027,"104","187","33","255"
"12710",27.838003343,43.192482027,27.839003343,43.192982027,"6","203","27","255"
"12711",27.838003343,43.191982027,27.839003343,43.192482027,"71","236","108","255"
"12712",27.838003343,43.191482027,27.839003343,43.191982027,"56","228","130","255"
"12713",27.838003343,43.190982027,27.839003343,43.191482027,"19","165","84","255"
"12714",27.838003343,43.190482027,27.839003343,43.190982027,,"86","42","255"
"12715",27.838003343,43.189982027,27.839003343,43.190482027,"2","32","20","255"
"12716",27.838003343,43.189482027,27.839003343,43.189982027,,"13",,"255"
"12717",27.838003343,43.188982027,27.839003343,43.189482027,,"37",,"255"
"12718",27.838003343,43.188482027,27.839003343,43.188982027,"61","230","69","255"
"12719",27.838003343,43.187982027,27.839003343,43.188482027,"22","243","6","255"
"12720",27.838003343,43.187482027,27.839003343,43.187982027,"94","251",,"255"
"12721",27.838003343,43.186982027,27.839003343,43.187482027,"199","253","9","255"
"12722",27.838003343,43.186482027,27.839003343,43.186982027,"248","227",,"255"
"12723",27.838003343,43.185982027,27.839003343,43.186482027,"246","175",,"255"
"12724",27.838003343,43.185482027,27.839003343,43.185982027,"246","120",,"255"
"12725",27.838003343,43.184982027,27.839003343,43.185482027,"255","62","11","255"
"12726",27.838003343,43.184482027,27.839003343,43.184982027,"233",,,"255"
"12727",27.838003343,43.183982027,27.839003343,43.184482027,"214","1","7","255"
"12728",27.838003343,43.183482027,27.839003343,43.183982027,"180","34","34","255"
"12729",27.838003343,43.182982027,27.839003343,43.183482027,,,,
"12730",27.838003343,43.182482027,27.839003343,43.182982027,,,,
"12731",27.838003343,43.181982027,27.839003343,43.182482027,,,,
"12732",27.838003343,43.181482027,27.839003343,43.181982027,,,,
"12733",27.838003343,43.180982027,27.839003343,43.181482027,,,,
"12734",27.838003343,43.180482027,27.839003343,43.180982027,,,,
"12735",27.838003343,43.179982027,27.839003343,43.180482027,,,,
"12736",27.838003343,43.179482027,27.839003343,43.179982027,,,,
"12737",27.838003343,43.178982027,27.839003343,43.179482027,,,,
"12738",27.838003343,43.178482027,27.839003343,43.178982027,,,,
"12739",27.839003343,43.210982027,27.840003343,43.211482027,,,,
"12740",27.839003343,43.210482027,27.840003343,43.210982027,,,,
"12741",27.839003343,43.209982027,27.840003343,43.210482027,,,,
"12742",27.839003343,43.209482027,27.840003343,43.209982027,,,,
"12743",27.839003343,43.208982027,27.840003343,43.209482027,,,,
"12744",27.839003343,43.208482027,27.840003343,43.208982027,,,,
"12745",27.839003343,43.207982027,27.840003343,43.208482027,,,,
"12746",27.839003343,43.207482027,27.840003343,43.207982027,,,,
"12747",27.839003343,43.206982027,27.840003343,43.207482027,,,,
"12748",27.839003343,43.206482027,27.840003343,43.206982027,,,,
"12749",27.839003343,43.205982027,27.840003343,43.206482027,,,,
"12750",27.839003343,43.205482027,27.840003343,43.205982027,,,,
"12751",27.839003343,43.204982027,27.840003343,43.205482027,,,,
"12752",27.839003343,43.204482027,27.840003343,43.204982027,,,,
"12753",27.839003343,43.203982027,27.840003343,43.204482027,,,,
"12754",27.839003343,43.203482027,27.840003343,43.203982027,,,,
"12755",27.839003343,43.202982027,27.840003343,43.203482027,,,,
"12756",27.839003343,43.202482027,27.840003343,43.202982027,,,,
"12757",27.839003343,43.201982027,27.840003343,43.202482027,,,,
"12758",27.839003343,43.201482027,27.840003343,43.201982027,,,,
"12759",27.839003343,43.200982027,27.840003343,43.201482027,,,,
"12760",27.839003343,43.200482027,27.840003343,43.200982027,,,,
"12761",27.839003343,43.199982027,27.840003343,43.200482027,,,,
"12762",27.839003343,43.199482027,27.840003343,43.199982027,,,,
"12763",27.839003343,43.198982027,27.840003343,43.199482027,,,,
"12764",27.839003343,43.198482027,27.840003343,43.198982027,"158","43","22","255"
"12765",27.839003343,43.197982027,27.840003343,43.198482027,"186","8",,"255"
"12766",27.839003343,43.197482027,27.840003343,43.197982027,"225","13",,"255"
"12767",27.839003343,43.196982027,27.840003343,43.197482027,"215",,,"255"
"12768",27.839003343,43.196482027,27.840003343,43.196982027,"233",,"2","255"
"12769",27.839003343,43.195982027,27.840003343,43.196482027,"243",,"11","255"
"12770",27.839003343,43.195482027,27.840003343,43.195982027,"240",,"12","255"
"12771",27.839003343,43.194982027,27.840003343,43.195482027,"211","14","5","255"
"12772",27.839003343,43.194482027,27.840003343,43.194982027,"193","48",,"255"
"12773",27.839003343,43.193982027,27.840003343,43.194482027,"178","141","24","255"
"12774",27.839003343,43.193482027,27.840003343,43.193982027,"64","180","9","255"
"12775",27.839003343,43.192982027,27.840003343,43.193482027,"24","241","64","255"
"12776",27.839003343,43.192482027,27.840003343,43.192982027,"12","245","91","255"
"12777",27.839003343,43.191982027,27.840003343,43.192482027,"19","252","108","255"
